"ID","LACT","FDAT","DIM","Date","HOSPM","Quarter","Dateok","MAST","Trt_MAST","Trt_dec","TRT","CULTURE","CULT_res","CULT_type","REMAST","Trt_REMAST"
43415,2,07/14/2020,205,02/04/2021,HOSPM,RF,02/04/2021,MAST,SPCT3RF,SPCT3,1,CULTURE,GPRF,GP,,
43418,2,06/26/2020,271,03/24/2021,HOSPM,BLOOD,03/24/2021,MAST,NOTXTORR,NOTXT,0,CULTURE,NGRR,NG,,
43421,2,07/27/2020,249,04/02/2021,HOSPM,RR,04/02/2021,MAST,SPCT3RR,SPCT3,1,CULTURE,GNRR,GN,,
43427,2,08/03/2020,152,01/02/2021,HOSPM,RF,01/02/2021,MAST,SPCT3RF,SPCT3,1,CULTURE,GPRF,GP,,
43427,2,08/03/2020,162,01/12/2021,HOSPM,RF,01/12/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NGRF,NG,,
43467,2,12/15/2020,53,02/06/2021,HOSPM,LR,02/06/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,GNLR,GN,,
43479,2,09/25/2020,118,01/21/2021,HOSPM,RF,01/21/2021,MAST,SPCT3RF,SPCT3,1,CULTURE,GPRF,GP,,
43479,2,09/25/2020,,,,,01/24/2021,,,,,,,,REMAST,SPECT5RF
43479,2,09/25/2020,127,01/30/2021,HOSPM,RECULTURRF,01/30/2021,,,,,CULTURE,GPRF,GP,,
43479,2,09/25/2020,134,02/06/2021,HOSPM,RF,02/06/2021,,,,,CULTURE,NGRF,NG,,
43479,2,09/25/2020,145,02/17/2021,HOSPM,RF,02/17/2021,MAST,SPCT3RF,SPCT3,1,CULTURE,GPRF,GP,,
43479,2,09/25/2020,168,03/12/2021,HOSPM,RF,03/12/2021,MAST,NOTXTORF,NOTXT,0,CULTURE,NGRF,NG,,
43501,2,09/26/2020,181,03/26/2021,HOSPM,LR,03/26/2021,,,,,CULTURE,GP,GP,,
43501,2,09/26/2020,,,,,03/27/2021,MAST,SPCT3LR,SPCT3,1,,,,,
43505,2,07/08/2020,249,03/14/2021,HOSPM,RR,03/14/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NGRR,NG,,
43505,2,07/08/2020,267,04/01/2021,HOSPM,RR,04/01/2021,MAST,NOTXTORR,NOTXT,0,CULTURE,NGRR,NG,,
43533,2,01/04/2021,29,02/02/2021,HOSPM,LR,02/02/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,GNLR,GN,,
43533,2,01/04/2021,44,02/17/2021,HOSPM,LR,02/17/2021,,,,,CULTURE,NGLR,NG,,
43533,2,01/04/2021,,,,,02/18/2021,MAST,NOTXTO,NOTXT,0,,,,,
43533,2,01/04/2021,58,03/03/2021,HOSPM,LR,03/03/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,GNLR,GN,,
43533,2,01/04/2021,,,,,03/06/2021,,,,,,,,REMAST,SPECT5LR
43533,2,01/04/2021,68,03/13/2021,HOSPM,LR,03/13/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,GNLR,GN,,
43533,2,01/04/2021,,,,,03/16/2021,,,,,,,,REMAST,SPECT5LR
43533,2,01/04/2021,,,,,03/24/2021,MAST,SPECT3LR,SPECT,1,,,,,
43533,2,01/04/2021,87,04/01/2021,HOSPM,LR,04/01/2021,,,,,,,,,
43545,2,07/30/2020,,,,,01/02/2021,MAST,SPECT3RR,SPECT,1,,,,,
43573,2,11/19/2020,84,02/11/2021,HOSPM,RF,02/11/2021,MAST,SPCT3RF,SPCT3,1,CULTURE,GNRF,GN,,
43586,2,12/03/2020,65,02/06/2021,HOSPM,LF,02/06/2021,MAST,SPCT3LF,SPCT3,1,CULTURE,GPLF,GP,,
43586,2,12/03/2020,,,,,02/09/2021,,,,,,,,REMAST,SPECT5LF
43586,2,12/03/2020,76,02/17/2021,HOSPM,LF,02/17/2021,,,,,CULTURE,NGLF,NG,,
43610,2,12/01/2020,88,02/27/2021,HOSPM,RR,02/27/2021,MAST,NOTXTORR,NOTXT,0,CULTURE,NGRR,NG,,
43612,2,07/30/2020,201,02/16/2021,HOSPM,LR,02/16/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,GPLR,GP,,
43612,2,07/30/2020,225,03/12/2021,HOSPM,LF,03/12/2021,MAST,NOTXTOLF,NOTXT,0,CULTURE,NGLF,NG,,
43635,2,10/29/2020,133,03/11/2021,HOSPM,RF,03/11/2021,MAST,SPCT3RF,SPCT3,1,CULTURE,GPRF,GP,,
43653,2,12/17/2020,74,03/01/2021,HOSPM,LF,03/01/2021,MAST,SPCT3LF,SPCT3,1,CULTURE,GPLF,GP,,
43659,2,08/15/2020,187,02/18/2021,HOSPM,LF,02/18/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NG,NG,,
43659,2,08/15/2020,205,03/08/2021,HOSPM,LF,03/08/2021,MAST,SPCT3LF,SPCT3,1,CULTURE,GPLF,GP,,
43659,2,08/15/2020,234,04/06/2021,HOSPM,RF,04/06/2021,,,,,CULTURE,GPRF,GP,,
43663,2,10/01/2020,98,01/07/2021,HOSPM,RF,01/07/2021,MAST,SPCT3RF,SPCT3,1,CULTURE,GPRF,GP,,
43663,2,10/01/2020,117,01/26/2021,HOSPM,RF,01/26/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NGRF,NG,,
43663,2,10/01/2020,125,02/03/2021,HOSPM,RR,02/03/2021,,,,,CULTURE,NG,NG,,
43663,2,10/01/2020,149,02/27/2021,HOSPM,LR,02/27/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,MXLR,MX,,
43673,2,08/17/2020,156,01/20/2021,HOSPM,LF,01/20/2021,MAST,NOTXTOLF,NOTXT,0,CULTURE,NGLF,NG,,
43704,2,11/22/2020,44,01/05/2021,HOSPM,LR,01/05/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,GPLR,GP,,
43710,2,11/09/2020,115,03/04/2021,HOSPM,RR,03/04/2021,MAST,NOTXTORR,NOTXT,0,CULTURE,NGRR,NG,,
43722,2,08/05/2020,158,01/10/2021,HOSPM,LR,01/10/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,GPLR,GP,,
43731,2,11/08/2020,147,04/04/2021,HOSPM,LR,04/04/2021,MAST,NOTXTOLR,NOTXT,0,CULTURE,NGLR,NG,,
43760,2,12/20/2020,25,01/14/2021,HOSPM,LF,01/14/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NG,NG,,
43760,2,12/20/2020,62,02/20/2021,HOSPM,LR,02/20/2021,,,,,CULTURE,MXLR,MX,,
43779,2,12/02/2020,,,,,03/29/2021,,,,,CULTURE,MXLR,MX,,
43790,2,08/30/2020,127,01/04/2021,HOSPM,RR,01/04/2021,MAST,SPCT3RR,SPCT3,1,CULTURE,GPRR,GP,,
43790,2,08/30/2020,,,,,01/07/2021,,,,,,,,REMAST,SPECT5RR
43790,2,08/30/2020,138,01/15/2021,HOSPM,RR,01/15/2021,MAST,SPCT3RR,SPCT3,1,CULTURE,GPRR,GP,,
43790,2,08/30/2020,174,02/20/2021,HOSPM,LR,02/20/2021,MAST,NOTXTOLR,NOTXT,0,CULTURE,NGLR,NG,,
43795,2,10/13/2020,91,01/12/2021,HOSPM,RF,01/12/2021,MAST,NOTXTORF,NOTXT,0,CULTURE,NGRF,NG,,
43809,2,11/23/2020,54,01/16/2021,HOSPM,LR,01/16/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,GPLR,GP,,
43809,2,11/23/2020,74,02/05/2021,HOSPM,LR,02/05/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,GNLR,GN,,
43846,2,08/29/2020,190,03/07/2021,HOSPM,LF,03/07/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NGLF,NG,,
43846,2,08/29/2020,205,03/22/2021,HOSPM,LF,03/22/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NGLF,NG,,
43847,2,11/14/2020,81,02/03/2021,HOSPM,RF,02/03/2021,MAST,SPCT3RF,SPCT3,1,CULTURE,GPRF,GP,,
43847,2,11/14/2020,,,,,02/05/2021,,,,,,,,REMAST,SPECT5RF
43847,2,11/14/2020,89,02/11/2021,HOSPM,LF,02/11/2021,,,,,CULTURE,GPLF.,GP,,
43847,2,11/14/2020,100,02/22/2021,HOSPM,LF,02/22/2021,MAST,SPCT3LF,SPCT3,1,CULTURE,GPLF,GP,,
43886,2,11/28/2020,86,02/22/2021,HOSPM,LF,02/22/2021,MAST,SPCT3LF,SPCT3,1,CULTURE,GPLF,GP,,
43886,2,11/28/2020,,,,,02/25/2021,,,,,,,,REMAST,SPECT5LF
43922,2,10/01/2020,124,02/02/2021,HOSPM,RF,02/02/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NGRF,NG,,
43922,2,10/01/2020,139,02/17/2021,HOSPM,RF,02/17/2021,,,,,CULTURE,NGRF,NG,,
43922,2,10/01/2020,183,04/02/2021,HOSPM,RF,04/02/2021,MAST,NOTXTORF,NOTXT,0,CULTURE,NGRF,NG,,
43958,2,12/22/2020,12,01/03/2021,HOSPM,LF,01/03/2021,,,,,,,,,
43958,2,12/22/2020,13,01/04/2021,HOSPM,LF,01/04/2021,MAST,SPCT3LF,SPCT3,1,CULTURE,MXLF,MX,,
43958,2,12/22/2020,,,,,01/07/2021,,,,,,,,REMAST,SPECT5LF
43958,2,12/22/2020,22,01/13/2021,HOSPM,RECULTUR,01/13/2021,,,,,CULTURE,NGLF,NG,,
43967,2,11/11/2020,,,,,01/28/2021,MAST,SPECT3RR,SPECT,1,,,,,
43973,2,12/01/2020,80,02/19/2021,HOSPM,RR,02/19/2021,MAST,SPCT3RR,SPCT3,1,CULTURE,GPRR,GP,,
44010,2,11/29/2020,53,01/21/2021,HOSPM,LR,01/21/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,MXLR,MX,,
44010,2,11/29/2020,,,,,01/25/2021,,,,,,,,REMAST,SPECT5LR
44010,2,11/29/2020,95,03/04/2021,HOSPM,LR,03/04/2021,MAST,NOTXTOLR,NOTXT,0,CULTURE,NGLR,NG,,
44042,2,10/29/2020,134,03/12/2021,HOSPM,LR,03/12/2021,MAST,NOTXTOLR,NOTXT,0,CULTURE,NGLR,NG,,
44091,2,09/11/2020,123,01/12/2021,HOSPM,RF,01/12/2021,MAST,SPCT3RF,SPCT3,1,CULTURE,GNRF,GN,,
44091,2,09/11/2020,172,03/02/2021,HOSPM,LR,03/02/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NGLR,NG,,
44091,2,09/11/2020,182,03/12/2021,HOSPM,RR,03/12/2021,MAST,SPCT3RR,SPCT3,1,CULTURE,GNRR,GN,,
44091,2,09/11/2020,,,,,03/15/2021,,,,,,,,REMAST,SPECT5RR
44105,2,11/25/2020,46,01/10/2021,HOSPM,LR,01/10/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,MXLR,MX,,
44160,2,10/16/2020,165,03/30/2021,HOSPM,BLOOD,03/30/2021,,,,,,,,,
44185,2,10/26/2020,96,01/30/2021,HOSPM,LR,01/30/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,GPLR,GP,,
44227,2,02/02/2021,39,03/13/2021,HOSPM,RR,03/13/2021,MAST,NOTXTORF,NOTXT,0,CULTURE,NGRR,NG,,
44233,2,11/13/2020,143,04/05/2021,HOSPM,LF,04/05/2021,MAST,SPCT3LF,SPCT3,1,CULTURE,GNLF,GN,,
44261,2,01/16/2021,70,03/27/2021,HOSPM,RR,03/27/2021,MAST,NOTXTORR,NOTXT,0,CULTURE,NGRR,NG,,
44267,2,10/22/2020,,,,,03/21/2021,MAST,SPCT3,SPCT3,1,CULTURE,GPRF,GP,,
44267,2,10/22/2020,151,03/22/2021,HOSPM,RF,03/22/2021,,,,,,,,,
44268,2,11/07/2020,76,01/22/2021,HOSPM,LR,01/22/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,GPLR,GP,,
44288,2,10/31/2020,123,03/03/2021,HOSPM,LR,03/03/2021,,,,,CULTURE,GPLR,GP,,
44298,2,12/08/2020,83,03/01/2021,HOSPM,LF,03/01/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NGLF,NG,,
44298,2,12/08/2020,95,03/13/2021,HOSPM,LF,03/13/2021,MAST,NOTXTOLF,NOTXT,0,CULTURE,NGLF,NG,,
44298,2,12/08/2020,106,03/24/2021,HOSPM,LF,03/24/2021,MAST,NOTXTOLF,NOTXT,0,CULTURE,NGLF,NG,,
44378,2,09/16/2020,124,01/18/2021,HOSPM,LR,01/18/2021,,,,,CULTURE,MXLR,MX,,
44538,2,02/16/2021,47,04/04/2021,HOSPM,LF,04/04/2021,,,,,,,,,
44547,2,11/10/2020,66,01/15/2021,HOSPM,RR,01/15/2021,MAST,SPCT3RR,SPCT3,1,CULTURE,GPRR,GP,,
44547,2,11/10/2020,84,02/02/2021,HOSPM,RR,02/02/2021,MAST,SPCT3RR,SPCT3,1,CULTURE,GPRR,GP,,
44547,2,11/10/2020,102,02/20/2021,HOSPM,RR,02/20/2021,MAST,SPCT3RR,SPCT3,1,CULTURE,GPRR,GP,,
44657,2,01/18/2021,78,04/06/2021,HOSPM,RR,04/06/2021,,,,,CULTURE,MX,MX,,
44666,2,12/04/2020,,,,,04/03/2021,MAST,SPCT3LR,SPCT3,1,,,,,
44666,2,12/04/2020,121,04/04/2021,HOSPM,LR,04/04/2021,,,,,,,,,
44702,2,12/26/2020,,,,,02/08/2021,,,,,CULTURE,GPLF,GP,,
44702,2,12/26/2020,,,,,02/09/2021,MAST,SPCT3LF,SPCT3,1,,,,,
44702,2,12/26/2020,46,02/10/2021,HOSPM,LF,02/10/2021,,,,,,,,,
44740,1,05/23/2020,229,01/07/2021,HOSPM,LR,01/07/2021,MAST,NOTXTOLR,NOTXT,0,CULTURE,NGLR,NG,,
44762,2,01/15/2021,,,,,03/21/2021,MAST,SPECT3LF,SPECT,1,,,,,
44762,2,01/15/2021,,,,,03/23/2021,,,,,,,,REMAST,SPECT5
44774,2,03/04/2021,19,03/23/2021,HOSPM,LR,03/23/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,GPLR,GP,,
44832,2,12/24/2020,,,,,02/03/2021,,,,,CULTURE,GPRF,GP,,
44832,2,12/24/2020,42,02/04/2021,HOSPM,RF,02/04/2021,MAST,SPCT3RF,SPCT3,1,,,,,
44847,2,11/25/2020,84,02/17/2021,HOSPM,LF,02/17/2021,MAST,SPCT3LF,SPCT3,1,CULTURE,MXLF,MX,,
44849,2,01/03/2021,79,03/23/2021,HOSPM,LR,03/23/2021,MAST,NOTXTOLR,NOTXT,0,CULTURE,NGLR,NG,,
44890,2,03/02/2021,22,03/24/2021,HOSPM,RR,03/24/2021,MAST,SPCT3RR,SPCT3,1,CULTURE,GPRR,GP,,
44890,2,03/02/2021,30,04/01/2021,HOSPM,LR,04/01/2021,,,,,CULTURE,NGLR,NG,,
44904,1,06/12/2020,297,04/05/2021,HOSPM,LR,04/05/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,GPLR,GP,,
44944,1,06/01/2020,236,01/23/2021,HOSPM,LR,01/23/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,GPLR,GP,,
45208,1,06/24/2020,263,03/14/2021,HOSPM,LR,03/14/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NG,NG,,
45232,2,02/14/2021,1,02/15/2021,HOSPM,BLOOD,02/15/2021,,,,,,,,,
45324,2,03/27/2021,7,04/03/2021,HOSPM,LR,04/03/2021,MAST,NOTXTOLR,NOTXT,0,CULTURE,NGLR,NG,,
45431,1,05/08/2020,291,02/23/2021,HOSPM,LF,02/23/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NGLF,NG,,
45453,2,02/25/2021,6,03/03/2021,HOSPM,RR,03/03/2021,MAST,SPCT3RR,SPCT3,1,CULTURE,GPRR,GP,,
45533,1,06/26/2020,270,03/23/2021,HOSPM,LR,03/23/2021,,,,,CULTURE,GNLR,GN,,
45555,1,06/17/2020,289,04/02/2021,HOSPM,RR,04/02/2021,MAST,SPCT3RR,SPCT3,1,CULTURE,GNRR,GN,,
45664,1,08/29/2020,214,03/31/2021,HOSPM,LR,03/31/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NGLR,NG,,
45664,1,08/29/2020,215,04/01/2021,HOSPM,LR,04/01/2021,,,,,,,,,
45717,1,05/07/2020,,,,,01/31/2021,,,,,CULTURE,GPRF,GP,,
45717,1,05/07/2020,270,02/01/2021,HOSPM,RF,02/01/2021,MAST,SPCT3LF,SPCT3,1,,,,,
45717,1,05/07/2020,,,,,02/02/2021,,,,,CULTURE,GPLF,GP,,
45780,1,08/04/2020,175,01/26/2021,HOSPM,RR,01/26/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NG,NG,,
45845,1,03/07/2020,377,03/19/2021,HOSPM,LR,03/19/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,GNLR,GN,,
45899,1,08/15/2020,153,01/15/2021,HOSPM,RF,01/15/2021,MAST,SPCT3RF,SPCT3,1,CULTURE,GPRF,GP,,
45903,1,07/17/2020,261,04/04/2021,HOSPM,LR,04/04/2021,MAST,NOTXTOLR,NOTXT,0,CULTURE,NGLR,NG,,
46079,1,08/20/2020,224,04/01/2021,HOSPM,RR,04/01/2021,MAST,NOTXTORR,NOTXT,0,,,,,
46138,1,08/16/2020,214,03/18/2021,HOSPM,RF,03/18/2021,MAST,SPCT3RF,SPCT3,1,CULTURE,GPRF,GP,,
46160,1,09/06/2020,179,03/04/2021,HOSPM,RR,03/04/2021,MAST,SPCT3RR,SPCT3,1,CULTURE,GPRR,GP,,
46170,1,06/15/2020,293,04/04/2021,HOSPM,LR,04/04/2021,MAST,NOTXTOLR,NOTXT,0,CULTURE,NGLR,NG,,
46185,1,07/08/2020,205,01/29/2021,HOSPM,LF,01/29/2021,MAST,SPCT3LF,SPCT3,1,CULTURE,GPLF,GP,,
46205,1,06/22/2020,238,02/15/2021,HOSPM,RR,02/15/2021,,,,,CULTURE,GPRR,GP,,
46223,1,07/28/2020,212,02/25/2021,HOSPM,LR,02/25/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NG,NG,,
46244,1,06/26/2020,259,03/12/2021,HOSPM,RR,03/12/2021,MAST,SPCT3RR,SPCT3,1,CULTURE,GNRR,GN,,
46244,1,06/26/2020,,,,,03/15/2021,,,,,,,,REMAST,SPECT5RR
46281,1,07/07/2020,273,04/06/2021,HOSPM,LF,04/06/2021,MAST,SP2,SP2,1,CULTURE,GNLF,GN,,
46292,1,11/10/2020,55,01/04/2021,HOSPM,RR,01/04/2021,MAST,SPCT3RR,SPCT3,1,CULTURE,GPRR,GP,,
46292,1,11/10/2020,,,,,01/07/2021,,,,,,,,REMAST,SPECT5RR
46292,1,11/10/2020,68,01/17/2021,HOSPM,RR,01/17/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NG,NG,,
46307,1,09/18/2020,117,01/13/2021,HOSPM,LF,01/13/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NG,NG,,
46311,1,08/04/2020,234,03/26/2021,HOSPM,LF,03/26/2021,,,,,CULTURE,NGLF,NG,,
46322,1,07/07/2020,202,01/25/2021,HOSPM,RR,01/25/2021,MAST,SPCT3RR,SPCT3,1,CULTURE,GPRR,GP,,
46375,1,08/07/2020,149,01/03/2021,HOSPM,RR,01/03/2021,MAST,NOTXTORR,NOTXT,0,CULTURE,NGRR,NG,,
46375,1,08/07/2020,163,01/17/2021,HOSPM,LR,01/17/2021,,,,,CULTURE,GPLR,GP,,
46375,1,08/07/2020,,,,,01/18/2021,MAST,SPCT3LR,SPCT3,1,,,,,
46375,1,08/07/2020,179,02/02/2021,HOSPM,RR,02/02/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NGRR,NG,,
46375,1,08/07/2020,196,02/19/2021,HOSPM,LR,02/19/2021,,,,,CULTURE,NGLR,NG,,
46375,1,08/07/2020,206,03/01/2021,HOSPM,RR,03/01/2021,,,,,,,,,
46454,1,07/21/2020,235,03/13/2021,HOSPM,LR,03/13/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,MXLR,MX,,
46454,1,07/21/2020,,,,,03/16/2021,,,,,,,,REMAST,SPECT5LR
46509,1,08/03/2020,231,03/22/2021,HOSPM,BLOOD,03/22/2021,,,,,,,,,
46709,1,08/18/2020,197,03/03/2021,HOSPM,LF,03/03/2021,MAST,SPCT3LF,SPCT3,1,CULTURE,MXLF,MX,,
46709,1,08/18/2020,,,,,03/06/2021,,,,,,,,REMAST,SPECT5LF
46753,1,10/24/2020,105,02/06/2021,HOSPM,LF,02/06/2021,,,,,CULTURE,GNLF,GN,,
46779,1,09/16/2020,,,,,04/01/2021,,,,,CULTURE,NGRR,NG,,
46794,1,11/08/2020,,,,,03/04/2021,MAST,NOTXTOLF,NOTXT,0,CULTURE,NGLF,NG,,
46799,1,11/04/2020,120,03/04/2021,HOSPM,LF,03/04/2021,MAST,SPCT3LF,SPCT3,1,CULTURE,GPLF,GP,,
46801,1,11/18/2020,,,,,02/07/2021,MAST,SPECT3RF,SPECT,1,,,,,
46801,1,11/18/2020,106,03/04/2021,HOSPM,RF,03/04/2021,MAST,NOTXTORF,NOTXT,0,CULTURE,NGRF,NG,,
46801,1,11/18/2020,115,03/13/2021,HOSPM,RF,03/13/2021,,,,,CULTURE,NGRF,NG,,
46801,1,11/18/2020,135,04/02/2021,HOSPM,RF,04/02/2021,MAST,NOTXTORF,NOTXT,0,CULTURE,NGRF,NG,,
46810,1,09/26/2020,134,02/07/2021,HOSPM,RF,02/07/2021,,,,,CULTURE,NGRF,NG,,
46932,1,11/09/2020,71,01/19/2021,HOSPM,RR,01/19/2021,,,,,CULTURE,GPRR,GP,,
46932,1,11/09/2020,,,,,01/20/2021,MAST,SPCT3RR,SPCT3,1,,,,,
46952,1,08/25/2020,174,02/15/2021,HOSPM,RF,02/15/2021,,,,,,,,,
46957,1,12/11/2020,68,02/17/2021,HOSPM,RF,02/17/2021,,,,,CULTURE,NGRF,NG,,
46961,1,11/17/2020,75,01/31/2021,HOSPM,RR,01/31/2021,,,,,CULTURE,GNRR,GN,,
46978,1,01/20/2021,75,04/05/2021,HOSPM,LR,04/05/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NGLR,NG,,
47005,1,01/27/2021,22,02/18/2021,HOSPM,LR,02/18/2021,,,,,CULTURE,NGLR,NG,,
47005,1,01/27/2021,36,03/04/2021,HOSPM,LR,03/04/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,GPLR,GP,,
47057,1,01/17/2021,4,01/21/2021,HOSPM,RR,01/21/2021,,,,,,,,,
47058,1,09/06/2020,181,03/06/2021,HOSPM,RF,03/06/2021,MAST,SPCT3RF,SPCT3,1,CULTURE,MXRF,MX,,
47058,1,09/06/2020,,,,,03/09/2021,,,,,,,,REMAST,SPECT5RF
47094,1,09/01/2020,204,03/24/2021,HOSPM,LR,03/24/2021,MAST,NOTXTOLR,NOTXT,0,CULTURE,NGLR,NG,,
47131,1,09/18/2020,125,01/21/2021,HOSPM,LR,01/21/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,GPLR,GP,,
47131,1,09/18/2020,153,02/18/2021,HOSPM,LR,02/18/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NGLR,NG,,
47320,1,10/13/2020,99,01/20/2021,HOSPM,LR,01/20/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,GNLR,GN,,
47341,1,01/09/2021,2,01/11/2021,HOSPM,RR,01/11/2021,MAST,SPCT3RR,SPCT3,1,CULTURE,GPRR,GP,,
47348,1,09/29/2020,162,03/10/2021,HOSPM,RR,03/10/2021,MAST,SPCT3RR,SPCT3,1,CULTURE,GPRR,GP,,
47348,1,09/29/2020,,,,,03/13/2021,,,,,,,,REMAST,SPECT5RR
47421,1,11/11/2020,111,03/02/2021,HOSPM,RR,03/02/2021,MAST,SPCT3RR,SPCT3,1,CULTURE,GPRR,GP,,
47438,1,12/09/2020,116,04/04/2021,HOSPM,?,04/04/2021,,,,,,,,,
47475,1,02/15/2021,20,03/07/2021,HOSPM,LR,03/07/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,MXLR,MX,,
47475,1,02/15/2021,,,,,03/10/2021,,,,,,,,REMAST,SPECT5LR
47478,1,10/17/2020,128,02/22/2021,HOSPM,LR,02/22/2021,MAST,NOTXTOLR,NOTXT,0,CULTURE,NGLR,NG,,
47522,1,01/19/2021,4,01/23/2021,HOSPM,LR,01/23/2021,MAST,NOTXTOLR,NOTXT,0,CULTURE,NGLR,NG,,
47522,1,01/19/2021,44,03/04/2021,HOSPM,LR,03/04/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,GPLR,GP,,
47540,1,10/10/2020,89,01/07/2021,HOSPM,RR,01/07/2021,,,,,CULTURE,GPRR,GP,,
47540,1,10/10/2020,,,,,01/09/2021,MAST,SPCT3RR,SPCT3,1,,,,,
47584,1,03/12/2021,1,03/13/2021,HOSPM,RR,03/13/2021,MAST,SPCT3RR,SPCT3,1,CULTURE,GPRR,GP,,
47584,1,03/12/2021,,,,,03/16/2021,,,,,,,,REMAST,SPECT5RR
47603,1,10/17/2020,117,02/11/2021,HOSPM,LR,02/11/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,GPLR,GP,,
47603,1,10/17/2020,123,02/17/2021,HOSPM,RR,02/17/2021,,,,,CULTURE,GPRR,GP,,
47798,1,10/28/2020,76,01/12/2021,HOSPM,LR,01/12/2021,MAST,NOTXTOLR,NOTXT,0,CULTURE,NGLR,NG,,
47798,1,10/28/2020,118,02/23/2021,HOSPM,LR,02/23/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NG,NG,,
47846,1,11/15/2020,59,01/13/2021,HOSPM,RF,01/13/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NGRF,NG,,
47846,1,11/15/2020,88,02/11/2021,HOSPM,RF,02/11/2021,MAST,NOTXTORF,NOTXT,0,CULTURE,NGRF,NG,,
47846,1,11/15/2020,97,02/20/2021,HOSPM,RF,02/20/2021,,,,,CULTURE,GPRF,GP,,
48074,1,04/05/2021,1,04/06/2021,HOSPM,BLOOD,04/06/2021,,,,,,,,,
48092,1,02/17/2021,13,03/02/2021,HOSPM,LR,03/02/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NGLR,NG,,
48092,1,02/17/2021,23,03/12/2021,HOSPM,LR,03/12/2021,MAST,NOTXTOLR,NOTXT,0,CULTURE,NGLR,NG,,
48110,1,12/22/2020,46,02/06/2021,HOSPM,LF,02/06/2021,,,,,CULTURE,NGLF,NG,,
48110,1,12/22/2020,,,,,02/07/2021,MAST,NOTXTO,NOTXT,0,,,,,
48110,1,12/22/2020,78,03/10/2021,HOSPM,LR,03/10/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NG,NG,,
48111,1,01/19/2021,6,01/25/2021,HOSPM,RR,01/25/2021,MAST,NOTXTORR,NOTXT,0,CULTURE,NGRR,NG,,
48126,1,03/18/2021,,,,,04/03/2021,,,,,CULTURE,GNRR,GN,,
48126,1,03/18/2021,17,04/04/2021,HOSPM,RR,04/04/2021,MAST,SPCT3RR,SPCT3,1,,,,,
48147,1,02/19/2021,11,03/02/2021,HOSPM,LR,03/02/2021,MAST,NOTXTO,NOTXT,0,CULTURE,NGLR,NG,,
48170,1,12/14/2020,43,01/26/2021,HOSPM,LR,01/26/2021,MAST,SPCT3LR,SPCT3,1,CULTURE,GNLR,GN,,
48170,1,12/14/2020,,,,,01/29/2021,,,,,,,,REMAST,SPECT5LR
48170,1,12/14/2020,51,02/03/2021,HOSPM,RECULTUR,02/03/2021,,,,,CULTURE,NG,NG,,
